Time,Open,High,Low,Close,Volume
2022-06-19 07:15:00,18408.40000000,18546.00000000,18408.40000000,18473.61000000,1055.37669000
2022-06-19 07:30:00,18473.61000000,18500.00000000,18346.83000000,18376.58000000,807.25676000
2022-06-19 07:45:00,18376.57000000,18400.00000000,18287.94000000,18306.93000000,775.92067000
2022-06-19 08:00:00,18307.39000000,18384.50000000,18264.67000000,18310.00000000,737.11800000
2022-06-19 08:15:00,18310.00000000,18487.18000000,18305.15000000,18463.69000000,1039.37172000
2022-06-19 08:30:00,18463.69000000,18666.00000000,18463.68000000,18595.90000000,1582.50734000
2022-06-19 08:45:00,18595.89000000,18712.06000000,18534.79000000,18671.79000000,930.57156000
2022-06-19 09:00:00,18671.78000000,18747.72000000,18577.25000000,18734.50000000,1007.64875000
2022-06-19 09:15:00,18734.50000000,19019.00000000,18677.39000000,18932.91000000,2627.85520000
2022-06-19 09:30:00,18932.91000000,19208.77000000,18902.59000000,19147.19000000,2704.58543000
2022-06-19 09:45:00,19147.19000000,19314.91000000,18970.01000000,19006.11000000,1819.91619000
2022-06-19 10:00:00,19006.11000000,19179.99000000,18898.74000000,19165.63000000,1784.29981000
2022-06-19 10:15:00,19165.64000000,19994.93000000,19122.60000000,19702.93000000,6875.44407000
2022-06-19 10:30:00,19702.93000000,19876.28000000,19581.96000000,19665.98000000,2721.13830000
2022-06-19 10:45:00,19665.97000000,20057.20000000,19537.32000000,19907.41000000,4572.42064000
2022-06-19 11:00:00,19907.41000000,20150.00000000,19680.68000000,19742.73000000,2686.21389000
2022-06-19 11:15:00,19742.73000000,19837.39000000,19644.66000000,19760.55000000,1186.31929000
2022-06-19 11:30:00,19760.54000000,19813.39000000,19573.30000000,19645.33000000,1077.74062000
2022-06-19 11:45:00,19645.33000000,19737.13000000,19595.98000000,19692.50000000,674.94390000
2022-06-19 12:00:00,19692.49000000,19791.98000000,19643.87000000,19767.77000000,962.75459000
2022-06-19 12:15:00,19767.77000000,19944.52000000,19333.00000000,19419.12000000,2721.17293000
2022-06-19 12:30:00,19419.11000000,19545.69000000,19285.09000000,19384.29000000,2259.77337000
2022-06-19 12:45:00,19384.29000000,19475.56000000,19284.50000000,19344.27000000,1570.91135000
2022-06-19 13:00:00,19344.26000000,19442.30000000,19330.00000000,19362.57000000,680.55995000
2022-06-19 13:15:00,19362.57000000,19550.00000000,19354.16000000,19521.79000000,741.76185000
2022-06-19 13:30:00,19521.79000000,19592.57000000,19434.34000000,19438.40000000,836.53786000
2022-06-19 13:45:00,19438.40000000,19467.38000000,19130.84000000,19185.87000000,1479.51353000
2022-06-19 14:00:00,19185.86000000,19341.44000000,19172.07000000,19209.66000000,1079.38029000
2022-06-19 14:15:00,19209.66000000,19397.03000000,19156.22000000,19368.88000000,707.77169000
2022-06-19 14:30:00,19368.88000000,19448.28000000,19359.58000000,19415.44000000,638.15249000
2022-06-19 14:45:00,19415.45000000,19514.14000000,19401.08000000,19472.24000000,627.54975000
2022-06-19 15:00:00,19472.24000000,19537.08000000,19352.39000000,19375.06000000,682.20532000
2022-06-19 15:15:00,19375.05000000,19449.99000000,19327.44000000,19420.09000000,610.10094000
2022-06-19 15:30:00,19420.09000000,19912.00000000,19420.08000000,19704.30000000,3868.81904000
2022-06-19 15:45:00,19704.30000000,19945.88000000,19652.39000000,19824.97000000,1577.66535000
2022-06-19 16:00:00,19824.96000000,19872.18000000,19623.96000000,19650.94000000,1195.60779000
2022-06-19 16:15:00,19650.93000000,19695.18000000,19556.20000000,19625.16000000,818.16640000
2022-06-19 16:30:00,19625.16000000,19650.00000000,19527.70000000,19618.75000000,484.47453000
2022-06-19 16:45:00,19618.75000000,19721.49000000,19350.08000000,19520.84000000,1299.04005000
2022-06-19 17:00:00,19521.68000000,19597.64000000,19458.89000000,19487.43000000,500.32350000
2022-06-19 17:15:00,19487.44000000,19548.48000000,19407.52000000,19524.20000000,622.53882000
2022-06-19 17:30:00,19524.19000000,19576.19000000,19420.00000000,19514.98000000,420.02798000
2022-06-19 17:45:00,19514.98000000,19526.33000000,19388.82000000,19445.99000000,463.25110000
2022-06-19 18:00:00,19445.60000000,19626.65000000,19413.44000000,19592.32000000,598.55941000
2022-06-19 18:15:00,19592.31000000,19750.00000000,19564.62000000,19625.59000000,749.57598000
2022-06-19 18:30:00,19626.20000000,19661.00000000,19564.43000000,19592.60000000,450.52760000
2022-06-19 18:45:00,19592.61000000,20263.29000000,19561.35000000,20254.52000000,2872.90980000
2022-06-19 19:00:00,20254.52000000,20344.91000000,19877.10000000,19949.07000000,3485.57505000
2022-06-19 19:15:00,19949.08000000,20078.71000000,19840.93000000,20031.21000000,961.08457000
2022-06-19 19:30:00,20031.21000000,20269.12000000,19988.29000000,20198.49000000,1721.23608000
2022-06-19 19:45:00,20198.49000000,20299.00000000,20107.64000000,20124.08000000,1739.53527000
2022-06-19 20:00:00,20124.07000000,20385.00000000,20050.47000000,20185.79000000,1747.90414000
2022-06-19 20:15:00,20185.80000000,20347.10000000,20140.91000000,20343.44000000,1186.80371000
2022-06-19 20:30:00,20343.43000000,20716.25000000,20321.45000000,20491.90000000,3238.75866000
2022-06-19 20:45:00,20491.89000000,20679.99000000,20458.82000000,20639.48000000,1576.69376000
2022-06-19 21:00:00,20639.48000000,20660.44000000,20380.27000000,20415.88000000,1121.44152000
2022-06-19 21:15:00,20415.88000000,20441.77000000,20295.32000000,20298.31000000,855.42600000
2022-06-19 21:30:00,20298.31000000,20496.25000000,20287.00000000,20403.52000000,493.00494000
2022-06-19 21:45:00,20403.52000000,20478.14000000,20322.87000000,20395.64000000,572.50979000
2022-06-19 22:00:00,20395.63000000,20540.00000000,20313.00000000,20540.00000000,779.16220000
2022-06-19 22:15:00,20538.53000000,20815.95000000,20500.66000000,20673.85000000,2083.08685000
2022-06-19 22:30:00,20673.85000000,20723.87000000,20506.32000000,20566.74000000,1159.41580000
2022-06-19 22:45:00,20566.74000000,20747.56000000,20542.42000000,20695.22000000,1259.44097000
2022-06-19 23:00:00,20695.22000000,20713.77000000,20517.92000000,20534.39000000,645.11370000
2022-06-19 23:15:00,20534.39000000,20584.84000000,20451.40000000,20461.97000000,668.12704000
2022-06-19 23:30:00,20463.50000000,20530.23000000,20412.47000000,20425.79000000,603.36801000
2022-06-19 23:45:00,20425.79000000,20616.89000000,20425.79000000,20574.00000000,647.96863000
2022-06-20 00:00:00,20574.00000000,20687.99000000,20300.00000000,20328.34000000,1903.66592000
2022-06-20 00:15:00,20328.33000000,20412.08000000,20268.13000000,20328.34000000,1474.32449000
2022-06-20 00:30:00,20328.34000000,20367.33000000,20180.00000000,20207.82000000,1568.53403000
2022-06-20 00:45:00,20207.81000000,20255.00000000,20056.01000000,20060.39000000,1730.36337000
2022-06-20 01:00:00,20060.40000000,20161.19000000,19867.71000000,19882.30000000,1928.97863000
2022-06-20 01:15:00,19882.31000000,19920.00000000,19751.00000000,19843.13000000,1514.23317000
2022-06-20 01:30:00,19843.14000000,19858.07000000,19692.30000000,19717.12000000,1343.31168000
2022-06-20 01:45:00,19717.13000000,19825.00000000,19637.03000000,19795.52000000,1616.28235000
2022-06-20 02:00:00,19795.53000000,20117.77000000,19786.17000000,19980.83000000,1652.56756000
2022-06-20 02:15:00,19980.83000000,19997.34000000,19711.00000000,19724.59000000,1238.15670000
2022-06-20 02:30:00,19724.59000000,19895.57000000,19670.74000000,19884.46000000,1035.39145000
2022-06-20 02:45:00,19884.45000000,19961.09000000,19855.01000000,19946.18000000,610.61751000
2022-06-20 03:00:00,19946.17000000,20041.33000000,19854.68000000,19964.13000000,837.95689000
2022-06-20 03:15:00,19964.13000000,20086.00000000,19901.00000000,20068.36000000,789.94410000
2022-06-20 03:30:00,20068.35000000,20165.31000000,20022.10000000,20137.76000000,777.73954000
2022-06-20 03:45:00,20137.75000000,20197.28000000,19980.49000000,19980.49000000,1054.82165000
2022-06-20 04:00:00,19980.49000000,20035.71000000,19936.65000000,20007.90000000,426.45062000
2022-06-20 04:15:00,20007.90000000,20182.02000000,20000.63000000,20161.16000000,883.91723000
2022-06-20 04:30:00,20161.17000000,20169.85000000,20048.78000000,20048.79000000,456.61064000
2022-06-20 04:45:00,20048.78000000,20080.41000000,19813.30000000,19857.89000000,850.60492000
2022-06-20 05:00:00,19857.90000000,19969.99000000,19827.42000000,19908.15000000,629.43161000
2022-06-20 05:15:00,19908.14000000,19933.02000000,19776.58000000,19851.28000000,720.07021000
2022-06-20 05:30:00,19851.28000000,19956.87000000,19782.76000000,19913.75000000,751.30403000
2022-06-20 05:45:00,19913.74000000,20118.36000000,19871.16000000,20107.81000000,988.69620000
2022-06-20 06:00:00,20107.81000000,20162.18000000,20042.94000000,20162.17000000,647.40965000
2022-06-20 06:15:00,20162.18000000,20258.29000000,19951.80000000,19971.35000000,1192.96814000
2022-06-20 06:30:00,19971.34000000,20091.30000000,19925.00000000,20065.59000000,635.14976000
2022-06-20 06:45:00,20065.59000000,20149.99000000,20061.71000000,20140.04000000,725.06082000
2022-06-20 07:00:00,20140.05000000,20158.83000000,19981.35000000,20022.01000000,781.05917000
2022-06-20 07:15:00,20022.01000000,20027.15000000,19911.99000000,19948.15000000,744.62656000
2022-06-20 07:30:00,19948.15000000,20007.36000000,19876.01000000,19892.59000000,719.30366000
2022-06-20 07:45:00,19892.60000000,20091.14000000,19886.19000000,20086.63000000,671.23312000
2022-06-20 08:00:00,20086.62000000,20399.00000000,20023.14000000,20293.97000000,2100.12998000
2022-06-20 08:15:00,20293.97000000,20498.57000000,20263.01000000,20447.26000000,2044.16193000
2022-06-20 08:30:00,20447.26000000,20658.70000000,20381.94000000,20578.54000000,2343.30542000
2022-06-20 08:45:00,20578.53000000,20629.19000000,20450.01000000,20568.22000000,1354.78677000
2022-06-20 09:00:00,20568.23000000,20716.12000000,20475.61000000,20675.42000000,2002.78095000
2022-06-20 09:15:00,20675.42000000,20799.99000000,20587.48000000,20757.37000000,1471.42942000
2022-06-20 09:30:00,20757.37000000,21022.00000000,20668.00000000,20680.88000000,3240.42172000
2022-06-20 09:45:00,20680.88000000,20732.54000000,20588.00000000,20652.36000000,1365.94102000
2022-06-20 10:00:00,20652.36000000,20672.21000000,20494.38000000,20494.49000000,1310.35313000
2022-06-20 10:15:00,20494.49000000,20564.72000000,20468.10000000,20536.60000000,1485.71853000
2022-06-20 10:30:00,20536.60000000,20909.93000000,20504.69000000,20780.09000000,1957.39607000
2022-06-20 10:45:00,20780.09000000,20990.00000000,20682.00000000,20884.11000000,1975.06377000
2022-06-20 11:00:00,20884.10000000,20907.11000000,20742.34000000,20775.15000000,1076.33845000
2022-06-20 11:15:00,20775.14000000,20797.99000000,20677.57000000,20762.33000000,877.63154000
2022-06-20 11:30:00,20762.32000000,20900.65000000,20693.79000000,20885.51000000,1029.59920000
2022-06-20 11:45:00,20885.52000000,20962.65000000,20768.03000000,20801.79000000,1227.56398000
2022-06-20 12:00:00,20801.79000000,20820.00000000,20564.37000000,20640.00000000,1634.52402000
2022-06-20 12:15:00,20640.00000000,20705.14000000,20470.58000000,20498.25000000,1183.67819000
2022-06-20 12:30:00,20498.26000000,20552.40000000,20364.33000000,20443.19000000,1498.15731000
2022-06-20 12:45:00,20443.19000000,20586.09000000,20436.74000000,20555.68000000,960.77168000
2022-06-20 13:00:00,20555.67000000,20572.30000000,20422.34000000,20454.67000000,1192.32894000
2022-06-20 13:15:00,20454.67000000,20715.88000000,20445.51000000,20622.18000000,1907.76811000
2022-06-20 13:30:00,20622.18000000,20693.35000000,20477.31000000,20562.26000000,1256.78945000
2022-06-20 13:45:00,20562.26000000,20579.87000000,20385.15000000,20525.56000000,1125.09315000
2022-06-20 14:00:00,20525.55000000,20630.04000000,20509.99000000,20545.39000000,831.13250000
2022-06-20 14:15:00,20545.39000000,20660.22000000,20517.39000000,20634.91000000,754.18942000
2022-06-20 14:30:00,20634.91000000,20828.74000000,20611.12000000,20745.33000000,1252.21562000
2022-06-20 14:45:00,20745.32000000,20931.00000000,20735.50000000,20845.95000000,1404.10614000
2022-06-20 15:00:00,20845.94000000,21090.00000000,20676.47000000,20703.79000000,2446.45120000
2022-06-20 15:15:00,20703.79000000,20749.02000000,20571.86000000,20681.53000000,1296.51379000
2022-06-20 15:30:00,20681.53000000,20792.83000000,20619.11000000,20721.64000000,1085.42234000
2022-06-20 15:45:00,20721.65000000,20854.27000000,20703.14000000,20824.74000000,711.77984000
2022-06-20 16:00:00,20824.74000000,20832.82000000,20555.55000000,20607.02000000,1143.23751000
2022-06-20 16:15:00,20607.02000000,20642.80000000,20457.95000000,20527.66000000,934.52211000
2022-06-20 16:30:00,20527.65000000,20575.82000000,20382.52000000,20394.71000000,883.41393000
2022-06-20 16:45:00,20394.72000000,20451.00000000,20206.11000000,20280.93000000,1357.45514000
2022-06-20 17:00:00,20280.93000000,20388.80000000,20135.71000000,20320.91000000,1379.02138000
2022-06-20 17:15:00,20320.91000000,20450.00000000,20283.26000000,20296.03000000,809.96689000
2022-06-20 17:30:00,20296.03000000,20362.42000000,20260.42000000,20354.36000000,747.11139000
2022-06-20 17:45:00,20354.35000000,20417.74000000,19967.01000000,19977.60000000,1807.21685000
2022-06-20 18:00:00,19977.59000000,20020.00000000,19832.95000000,19900.32000000,1666.54124000
2022-06-20 18:15:00,19900.32000000,20110.84000000,19860.45000000,20025.53000000,1078.54261000
2022-06-20 18:30:00,20025.53000000,20086.00000000,19955.16000000,20024.10000000,702.12977000
2022-06-20 18:45:00,20024.11000000,20066.64000000,19975.39000000,20046.43000000,538.76387000
2022-06-20 19:00:00,20046.44000000,20057.24000000,19886.27000000,20044.01000000,795.75913000
2022-06-20 19:15:00,20044.01000000,20159.99000000,19992.66000000,20023.30000000,954.94256000
2022-06-20 19:30:00,20023.30000000,20134.09000000,19946.98000000,20130.45000000,791.97516000
2022-06-20 19:45:00,20123.65000000,20200.00000000,20066.73000000,20072.81000000,962.52307000
2022-06-20 20:00:00,20072.80000000,20199.65000000,20001.53000000,20179.33000000,831.72998000
2022-06-20 20:15:00,20179.33000000,20261.83000000,20144.93000000,20242.76000000,614.42514000
2022-06-20 20:30:00,20242.76000000,20371.34000000,20215.05000000,20352.59000000,859.88905000
2022-06-20 20:45:00,20352.60000000,20529.74000000,20254.15000000,20455.54000000,1032.62304000
2022-06-20 21:00:00,20455.55000000,20547.81000000,20432.84000000,20499.00000000,766.80888000
2022-06-20 21:15:00,20498.97000000,20633.88000000,20471.09000000,20601.12000000,768.61017000
2022-06-20 21:30:00,20601.11000000,20601.12000000,20445.46000000,20484.09000000,465.37831000
2022-06-20 21:45:00,20484.09000000,20498.89000000,20320.13000000,20418.45000000,676.35273000
2022-06-20 22:00:00,20418.44000000,20439.92000000,20316.33000000,20319.25000000,744.45142000
2022-06-20 22:15:00,20319.26000000,20377.37000000,20251.59000000,20377.37000000,889.18893000
2022-06-20 22:30:00,20377.37000000,20484.16000000,20364.48000000,20479.87000000,816.80117000
2022-06-20 22:45:00,20479.88000000,20582.25000000,20439.81000000,20489.62000000,610.92347000
2022-06-20 23:00:00,20489.62000000,20526.29000000,20390.75000000,20443.03000000,481.77648000
2022-06-20 23:15:00,20443.03000000,20496.86000000,20378.22000000,20496.85000000,520.37301000
2022-06-20 23:30:00,20496.85000000,20784.77000000,20493.90000000,20699.76000000,1407.04537000
2022-06-20 23:45:00,20699.76000000,20727.31000000,20571.29000000,20573.89000000,685.11282000
2022-06-21 00:00:00,20573.90000000,20650.15000000,20537.57000000,20601.98000000,1248.93573000
2022-06-21 00:15:00,20601.98000000,20654.70000000,20460.10000000,20534.23000000,944.94125000
2022-06-21 00:30:00,20534.23000000,20548.27000000,20396.77000000,20452.58000000,796.16626000
2022-06-21 00:45:00,20452.58000000,20705.74000000,20452.57000000,20672.30000000,1245.73068000
2022-06-21 01:00:00,20672.30000000,20782.05000000,20610.80000000,20726.56000000,1460.89091000
2022-06-21 01:15:00,20726.56000000,20783.99000000,20566.40000000,20569.90000000,1003.86514000
